match_id,date,matchday,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,home_goals_ht,away_goals_ht,result
436142,2023-12-30 15:00:00+00:00,20,76,Wolverhampton,62,Everton,3,0,1,0,HOME_TEAM
436138,2023-12-30 15:00:00+00:00,20,65,Man City,356,Sheffield Utd,2,0,1,0,HOME_TEAM
436133,2023-12-30 15:00:00+00:00,20,58,Aston Villa,328,Burnley,3,2,2,1,HOME_TEAM
436134,2023-12-30 15:00:00+00:00,20,354,Crystal Palace,402,Brentford,3,1,2,1,HOME_TEAM
436139,2023-12-30 17:30:00+00:00,20,351,Nottingham,66,Man United,2,1,0,0,HOME_TEAM
436135,2023-12-31 14:00:00+00:00,20,63,Fulham,57,Arsenal,2,1,1,1,HOME_TEAM
436140,2023-12-31 14:00:00+00:00,20,73,Tottenham,1044,Bournemouth,3,1,1,0,HOME_TEAM
436136,2024-01-01 20:00:00+00:00,20,64,Liverpool,67,Newcastle,4,2,0,0,HOME_TEAM
436141,2024-01-02 19:30:00+00:00,20,563,West Ham,397,Brighton Hove,0,0,0,0,DRAW
436147,2024-01-12 19:45:00+00:00,21,328,Burnley,389,Luton Town,1,1,1,0,DRAW
436148,2024-01-13 12:30:00+00:00,21,61,Chelsea,63,Fulham,1,0,1,0,HOME_TEAM
436151,2024-01-13 17:30:00+00:00,21,67,Newcastle,65,Man City,2,3,2,1,AWAY_TEAM
436149,2024-01-14 14:00:00+00:00,21,62,Everton,58,Aston Villa,0,0,0,0,DRAW
436150,2024-01-14 16:30:00+00:00,21,66,Man United,73,Tottenham,2,2,2,1,DRAW
436144,2024-01-20 12:30:00+00:00,21,57,Arsenal,354,Crystal Palace,5,0,2,0,HOME_TEAM
436145,2024-01-20 17:30:00+00:00,21,402,Brentford,351,Nottingham,3,2,1,1,HOME_TEAM
436152,2024-01-21 14:00:00+00:00,21,356,Sheffield Utd,563,West Ham,2,2,1,1,DRAW
436143,2024-01-21 16:30:00+00:00,21,1044,Bournemouth,64,Liverpool,0,4,0,0,AWAY_TEAM
436146,2024-01-22 19:45:00+00:00,21,397,Brighton Hove,76,Wolverhampton,0,0,0,0,DRAW
436153,2024-01-30 19:30:00+00:00,22,351,Nottingham,57,Arsenal,1,2,0,0,AWAY_TEAM
436155,2024-01-30 19:45:00+00:00,22,389,Luton Town,397,Brighton Hove,4,0,3,0,HOME_TEAM
436156,2024-01-30 19:45:00+00:00,22,63,Fulham,62,Everton,0,0,0,0,DRAW
436157,2024-01-30 20:00:00+00:00,22,354,Crystal Palace,356,Sheffield Utd,3,2,2,2,HOME_TEAM
436158,2024-01-30 20:15:00+00:00,22,58,Aston Villa,67,Newcastle,1,3,0,2,AWAY_TEAM
436161,2024-01-31 19:30:00+00:00,22,65,Man City,328,Burnley,3,1,2,0,HOME_TEAM
436159,2024-01-31 19:30:00+00:00,22,73,Tottenham,402,Brentford,3,2,0,1,HOME_TEAM
436162,2024-01-31 20:15:00+00:00,22,64,Liverpool,61,Chelsea,4,1,2,0,HOME_TEAM
436154,2024-02-01 19:30:00+00:00,22,563,West Ham,1044,Bournemouth,1,1,0,1,DRAW
436160,2024-02-01 20:15:00+00:00,22,76,Wolverhampton,66,Man United,3,4,0,2,AWAY_TEAM
436169,2024-02-03 12:30:00+00:00,23,62,Everton,73,Tottenham,2,2,1,2,DRAW
436166,2024-02-03 15:00:00+00:00,23,397,Brighton Hove,354,Crystal Palace,4,1,3,0,HOME_TEAM
436167,2024-02-03 15:00:00+00:00,23,328,Burnley,63,Fulham,2,2,0,2,DRAW
436171,2024-02-03 15:00:00+00:00,23,67,Newcastle,389,Luton Town,4,4,2,2,DRAW
436172,2024-02-03 17:30:00+00:00,23,356,Sheffield Utd,58,Aston Villa,0,5,0,4,AWAY_TEAM
436170,2024-02-04 14:00:00+00:00,23,66,Man United,563,West Ham,3,0,1,0,HOME_TEAM
436168,2024-02-04 14:00:00+00:00,23,61,Chelsea,76,Wolverhampton,2,4,1,2,AWAY_TEAM
436163,2024-02-04 14:00:00+00:00,23,1044,Bournemouth,351,Nottingham,1,1,1,1,DRAW
436164,2024-02-04 16:30:00+00:00,23,57,Arsenal,64,Liverpool,3,1,1,1,HOME_TEAM
436165,2024-02-05 20:00:00+00:00,23,402,Brentford,65,Man City,1,3,1,1,AWAY_TEAM
436178,2024-02-10 12:30:00+00:00,24,65,Man City,62,Everton,2,0,0,0,HOME_TEAM
436175,2024-02-10 15:00:00+00:00,24,63,Fulham,1044,Bournemouth,3,1,2,0,HOME_TEAM
436176,2024-02-10 15:00:00+00:00,24,64,Liverpool,328,Burnley,3,1,1,1,HOME_TEAM
436177,2024-02-10 15:00:00+00:00,24,389,Luton Town,356,Sheffield Utd,1,3,0,2,AWAY_TEAM
436180,2024-02-10 15:00:00+00:00,24,73,Tottenham,397,Brighton Hove,2,1,0,1,HOME_TEAM
436182,2024-02-10 15:00:00+00:00,24,76,Wolverhampton,402,Brentford,0,2,0,1,AWAY_TEAM
436179,2024-02-10 17:30:00+00:00,24,351,Nottingham,67,Newcastle,2,3,2,2,AWAY_TEAM
436181,2024-02-11 14:00:00+00:00,24,563,West Ham,57,Arsenal,0,6,0,4,AWAY_TEAM
436173,2024-02-11 16:30:00+00:00,24,58,Aston Villa,66,Man United,1,2,0,1,AWAY_TEAM
436174,2024-02-12 20:00:00+00:00,24,354,Crystal Palace,61,Chelsea,1,3,1,0,AWAY_TEAM
436183,2024-02-17 12:30:00+00:00,25,402,Brentford,64,Liverpool,1,4,0,1,AWAY_TEAM
436184,2024-02-17 15:00:00+00:00,25,328,Burnley,57,Arsenal,0,5,0,2,AWAY_TEAM
436186,2024-02-17 15:00:00+00:00,25,63,Fulham,58,Aston Villa,1,2,0,1,AWAY_TEAM
436189,2024-02-17 15:00:00+00:00,25,67,Newcastle,1044,Bournemouth,2,2,0,0,DRAW
436190,2024-02-17 15:00:00+00:00,25,351,Nottingham,563,West Ham,2,0,1,0,HOME_TEAM
436192,2024-02-17 15:00:00+00:00,25,73,Tottenham,76,Wolverhampton,1,2,0,1,AWAY_TEAM
436188,2024-02-17 17:30:00+00:00,25,65,Man City,61,Chelsea,1,1,0,1,DRAW
436191,2024-02-18 14:00:00+00:00,25,356,Sheffield Utd,397,Brighton Hove,0,5,0,2,AWAY_TEAM
436187,2024-02-18 16:30:00+00:00,25,389,Luton Town,66,Man United,1,2,1,2,AWAY_TEAM
436185,2024-02-19 20:00:00+00:00,25,62,Everton,354,Crystal Palace,1,1,0,0,DRAW
436118,2024-02-20 19:30:00+00:00,18,65,Man City,402,Brentford,1,0,0,0,HOME_TEAM
436199,2024-02-21 19:30:00+00:00,26,64,Liverpool,389,Luton Town,4,1,0,1,HOME_TEAM
436195,2024-02-24 15:00:00+00:00,26,58,Aston Villa,351,Nottingham,4,2,3,1,HOME_TEAM
436196,2024-02-24 15:00:00+00:00,26,397,Brighton Hove,62,Everton,1,1,0,0,DRAW
436198,2024-02-24 15:00:00+00:00,26,354,Crystal Palace,328,Burnley,3,0,0,0,HOME_TEAM
436200,2024-02-24 15:00:00+00:00,26,66,Man United,63,Fulham,1,2,0,0,AWAY_TEAM
436193,2024-02-24 17:30:00+00:00,26,1044,Bournemouth,65,Man City,0,1,0,1,AWAY_TEAM
436194,2024-02-24 20:00:00+00:00,26,57,Arsenal,67,Newcastle,4,1,2,0,HOME_TEAM
436202,2024-02-25 13:30:00+00:00,26,76,Wolverhampton,356,Sheffield Utd,1,0,1,0,HOME_TEAM
436201,2024-02-26 20:00:00+00:00,26,563,West Ham,402,Brentford,4,2,2,1,HOME_TEAM
436212,2024-03-02 15:00:00+00:00,27,73,Tottenham,354,Crystal Palace,3,1,0,0,HOME_TEAM
436209,2024-03-02 15:00:00+00:00,27,67,Newcastle,76,Wolverhampton,3,0,2,0,HOME_TEAM
436210,2024-03-02 15:00:00+00:00,27,351,Nottingham,64,Liverpool,0,1,0,0,AWAY_TEAM
436205,2024-03-02 15:00:00+00:00,27,62,Everton,563,West Ham,1,3,0,0,AWAY_TEAM
436206,2024-03-02 15:00:00+00:00,27,63,Fulham,397,Brighton Hove,3,0,2,0,HOME_TEAM
436203,2024-03-02 15:00:00+00:00,27,402,Brentford,61,Chelsea,2,2,0,1,DRAW
436207,2024-03-02 17:30:00+00:00,27,389,Luton Town,58,Aston Villa,2,3,0,2,AWAY_TEAM
436204,2024-03-03 13:00:00+00:00,27,328,Burnley,1044,Bournemouth,0,2,0,1,AWAY_TEAM
436208,2024-03-03 15:30:00+00:00,27,65,Man City,66,Man United,3,1,0,1,HOME_TEAM
436211,2024-03-04 20:00:00+00:00,27,356,Sheffield Utd,57,Arsenal,0,6,0,5,AWAY_TEAM
436220,2024-03-09 12:30:00+00:00,28,66,Man United,62,Everton,2,0,2,0,HOME_TEAM
436213,2024-03-09 15:00:00+00:00,28,1044,Bournemouth,356,Sheffield Utd,2,2,0,1,DRAW
436218,2024-03-09 15:00:00+00:00,28,354,Crystal Palace,389,Luton Town,1,1,1,0,DRAW
436222,2024-03-09 15:00:00+00:00,28,76,Wolverhampton,63,Fulham,2,1,0,0,HOME_TEAM
436214,2024-03-09 17:30:00+00:00,28,57,Arsenal,402,Brentford,2,1,1,1,HOME_TEAM
436215,2024-03-10 13:00:00+00:00,28,58,Aston Villa,73,Tottenham,0,4,0,0,AWAY_TEAM
436216,2024-03-10 14:00:00+00:00,28,397,Brighton Hove,351,Nottingham,1,0,1,0,HOME_TEAM
436221,2024-03-10 14:00:00+00:00,28,563,West Ham,328,Burnley,2,2,0,2,DRAW
436219,2024-03-10 15:45:00+00:00,28,64,Liverpool,65,Man City,1,1,0,1,DRAW
436217,2024-03-11 20:00:00+00:00,28,61,Chelsea,67,Newcastle,3,2,1,1,HOME_TEAM
436103,2024-03-13 19:30:00+00:00,17,1044,Bournemouth,389,Luton Town,4,3,0,3,HOME_TEAM
436225,2024-03-16 15:00:00+00:00,29,328,Burnley,402,Brentford,2,1,1,0,HOME_TEAM
436229,2024-03-16 15:00:00+00:00,29,389,Luton Town,351,Nottingham,1,1,0,1,DRAW
436228,2024-03-16 17:30:00+00:00,29,63,Fulham,73,Tottenham,3,0,1,0,HOME_TEAM
436231,2024-03-17 14:00:00+00:00,29,563,West Ham,58,Aston Villa,1,1,1,0,DRAW
436239,2024-03-30 12:30:00+00:00,30,67,Newcastle,563,West Ham,4,3,1,2,HOME_TEAM
436242,2024-03-30 15:00:00+00:00,30,73,Tottenham,389,Luton Town,2,1,0,1,HOME_TEAM
436241,2024-03-30 15:00:00+00:00,30,356,Sheffield Utd,63,Fulham,3,3,0,0,DRAW
436236,2024-03-30 15:00:00+00:00,30,61,Chelsea,328,Burnley,2,2,1,0,DRAW
436233,2024-03-30 15:00:00+00:00,30,1044,Bournemouth,62,Everton,2,1,0,0,HOME_TEAM
436240,2024-03-30 15:00:00+00:00,30,351,Nottingham,354,Crystal Palace,1,1,0,1,DRAW
436234,2024-03-30 17:30:00+00:00,30,58,Aston Villa,76,Wolverhampton,2,0,1,0,HOME_TEAM
436235,2024-03-30 20:00:00+00:00,30,402,Brentford,66,Man United,1,1,0,0,DRAW
436237,2024-03-31 13:00:00+00:00,30,64,Liverpool,397,Brighton Hove,2,1,1,1,HOME_TEAM
436238,2024-03-31 15:30:00+00:00,30,65,Man City,57,Arsenal,0,0,0,0,DRAW
436247,2024-04-02 18:30:00+00:00,31,351,Nottingham,63,Fulham,3,1,3,0,HOME_TEAM
436250,2024-04-02 18:30:00+00:00,31,67,Newcastle,62,Everton,1,1,1,0,DRAW
436246,2024-04-02 18:45:00+00:00,31,328,Burnley,76,Wolverhampton,1,1,1,1,DRAW
436243,2024-04-02 18:45:00+00:00,31,1044,Bournemouth,354,Crystal Palace,1,0,0,0,HOME_TEAM
436248,2024-04-02 19:15:00+00:00,31,563,West Ham,73,Tottenham,1,1,1,1,DRAW
436244,2024-04-03 18:30:00+00:00,31,57,Arsenal,389,Luton Town,2,0,2,0,HOME_TEAM
436245,2024-04-03 18:30:00+00:00,31,402,Brentford,397,Brighton Hove,0,0,0,0,DRAW
436252,2024-04-03 19:15:00+00:00,31,65,Man City,58,Aston Villa,4,1,2,1,HOME_TEAM
436251,2024-04-04 18:30:00+00:00,31,64,Liverpool,356,Sheffield Utd,3,1,1,0,HOME_TEAM
436249,2024-04-04 19:15:00+00:00,31,61,Chelsea,66,Man United,4,3,2,2,HOME_TEAM
436255,2024-04-06 11:30:00+00:00,32,354,Crystal Palace,65,Man City,2,4,1,1,AWAY_TEAM
436258,2024-04-06 14:00:00+00:00,32,389,Luton Town,1044,Bournemouth,2,1,0,0,HOME_TEAM
436257,2024-04-06 14:00:00+00:00,32,63,Fulham,67,Newcastle,0,1,0,0,AWAY_TEAM
436262,2024-04-06 14:00:00+00:00,32,76,Wolverhampton,563,West Ham,1,2,1,0,AWAY_TEAM
436253,2024-04-06 14:00:00+00:00,32,58,Aston Villa,402,Brentford,3,3,1,0,DRAW
436256,2024-04-06 14:00:00+00:00,32,62,Everton,328,Burnley,1,0,1,0,HOME_TEAM
436254,2024-04-06 16:30:00+00:00,32,397,Brighton Hove,57,Arsenal,0,3,0,1,AWAY_TEAM
436259,2024-04-07 14:30:00+00:00,32,66,Man United,64,Liverpool,2,2,0,1,DRAW
436260,2024-04-07 16:30:00+00:00,32,356,Sheffield Utd,61,Chelsea,2,2,1,1,DRAW
436261,2024-04-07 17:00:00+00:00,32,73,Tottenham,351,Nottingham,3,1,1,1,HOME_TEAM
436270,2024-04-13 11:30:00+00:00,33,67,Newcastle,73,Tottenham,4,0,2,0,HOME_TEAM
436265,2024-04-13 14:00:00+00:00,33,402,Brentford,356,Sheffield Utd,2,0,0,0,HOME_TEAM
436266,2024-04-13 14:00:00+00:00,33,328,Burnley,397,Brighton Hove,1,1,0,0,DRAW
436269,2024-04-13 14:00:00+00:00,33,65,Man City,389,Luton Town,5,1,1,0,HOME_TEAM
436271,2024-04-13 14:00:00+00:00,33,351,Nottingham,76,Wolverhampton,2,2,1,1,DRAW
436263,2024-04-13 16:30:00+00:00,33,1044,Bournemouth,66,Man United,2,2,2,1,DRAW
436268,2024-04-14 13:00:00+00:00,33,64,Liverpool,354,Crystal Palace,0,1,0,1,AWAY_TEAM
436272,2024-04-14 13:00:00+00:00,33,563,West Ham,63,Fulham,0,2,0,1,AWAY_TEAM
436264,2024-04-14 15:30:00+00:00,33,57,Arsenal,58,Aston Villa,0,2,0,0,AWAY_TEAM
436267,2024-04-15 19:00:00+00:00,33,61,Chelsea,62,Everton,6,0,4,0,HOME_TEAM
436278,2024-04-20 14:00:00+00:00,34,389,Luton Town,402,Brentford,1,5,0,2,AWAY_TEAM
436280,2024-04-20 14:00:00+00:00,34,356,Sheffield Utd,328,Burnley,1,4,0,2,AWAY_TEAM
436282,2024-04-20 18:30:00+00:00,34,76,Wolverhampton,57,Arsenal,0,2,0,1,AWAY_TEAM
436276,2024-04-21 12:30:00+00:00,34,62,Everton,351,Nottingham,2,0,1,0,HOME_TEAM
436273,2024-04-21 14:00:00+00:00,34,58,Aston Villa,1044,Bournemouth,3,1,1,1,HOME_TEAM
436275,2024-04-21 14:00:00+00:00,34,354,Crystal Palace,563,West Ham,5,2,4,1,HOME_TEAM
436277,2024-04-21 15:30:00+00:00,34,63,Fulham,64,Liverpool,1,3,1,1,AWAY_TEAM
436223,2024-04-23 19:00:00+00:00,29,57,Arsenal,61,Chelsea,5,0,1,0,HOME_TEAM
436232,2024-04-24 18:45:00+00:00,29,76,Wolverhampton,1044,Bournemouth,0,1,0,1,AWAY_TEAM
436226,2024-04-24 19:00:00+00:00,29,354,Crystal Palace,67,Newcastle,2,0,0,0,HOME_TEAM
436227,2024-04-24 19:00:00+00:00,29,62,Everton,64,Liverpool,2,0,1,0,HOME_TEAM
436230,2024-04-24 19:00:00+00:00,29,66,Man United,356,Sheffield Utd,4,2,1,1,HOME_TEAM
436224,2024-04-25 19:00:00+00:00,29,397,Brighton Hove,65,Man City,0,4,0,3,AWAY_TEAM
436291,2024-04-27 11:30:00+00:00,35,563,West Ham,64,Liverpool,2,2,1,0,DRAW
436286,2024-04-27 14:00:00+00:00,35,63,Fulham,354,Crystal Palace,1,1,0,0,DRAW
436287,2024-04-27 14:00:00+00:00,35,66,Man United,328,Burnley,1,1,0,0,DRAW
436288,2024-04-27 14:00:00+00:00,35,67,Newcastle,356,Sheffield Utd,5,1,1,1,HOME_TEAM
436292,2024-04-27 14:00:00+00:00,35,76,Wolverhampton,389,Luton Town,2,1,1,0,HOME_TEAM
436285,2024-04-27 16:30:00+00:00,35,62,Everton,402,Brentford,1,0,0,0,HOME_TEAM
436284,2024-04-27 19:00:00+00:00,35,58,Aston Villa,61,Chelsea,2,2,2,0,DRAW
436283,2024-04-28 13:00:00+00:00,35,1044,Bournemouth,397,Brighton Hove,3,0,1,0,HOME_TEAM
436290,2024-04-28 13:00:00+00:00,35,73,Tottenham,57,Arsenal,2,3,0,3,AWAY_TEAM
436289,2024-04-28 15:30:00+00:00,35,351,Nottingham,65,Man City,0,2,0,1,AWAY_TEAM
436197,2024-05-02 18:30:00+00:00,26,61,Chelsea,73,Tottenham,2,0,1,0,HOME_TEAM
436300,2024-05-03 19:00:00+00:00,36,389,Luton Town,62,Everton,1,1,1,1,DRAW
436293,2024-05-04 11:30:00+00:00,36,57,Arsenal,1044,Bournemouth,3,0,1,0,HOME_TEAM
436294,2024-05-04 14:00:00+00:00,36,402,Brentford,63,Fulham,0,0,0,0,DRAW
436296,2024-05-04 14:00:00+00:00,36,328,Burnley,67,Newcastle,1,4,0,3,AWAY_TEAM
436302,2024-05-04 14:00:00+00:00,36,356,Sheffield Utd,351,Nottingham,1,3,1,1,AWAY_TEAM
436301,2024-05-04 16:30:00+00:00,36,65,Man City,76,Wolverhampton,5,1,3,0,HOME_TEAM
436295,2024-05-05 13:00:00+00:00,36,397,Brighton Hove,58,Aston Villa,1,0,0,0,HOME_TEAM
436297,2024-05-05 13:00:00+00:00,36,61,Chelsea,563,West Ham,5,0,3,0,HOME_TEAM
436299,2024-05-05 15:30:00+00:00,36,64,Liverpool,73,Tottenham,4,2,2,0,HOME_TEAM
436298,2024-05-06 19:00:00+00:00,36,354,Crystal Palace,66,Man United,4,0,2,0,HOME_TEAM
436306,2024-05-11 11:30:00+00:00,37,63,Fulham,65,Man City,0,4,0,1,AWAY_TEAM
436311,2024-05-11 14:00:00+00:00,37,563,West Ham,389,Luton Town,3,1,0,1,HOME_TEAM
436310,2024-05-11 14:00:00+00:00,37,73,Tottenham,328,Burnley,2,1,1,1,HOME_TEAM
436312,2024-05-11 14:00:00+00:00,37,76,Wolverhampton,354,Crystal Palace,1,3,0,2,AWAY_TEAM
436305,2024-05-11 14:00:00+00:00,37,62,Everton,356,Sheffield Utd,1,0,1,0,HOME_TEAM
436303,2024-05-11 14:00:00+00:00,37,1044,Bournemouth,402,Brentford,1,2,0,0,AWAY_TEAM
436308,2024-05-11 14:00:00+00:00,37,67,Newcastle,397,Brighton Hove,1,1,1,1,DRAW
436309,2024-05-11 16:30:00+00:00,37,351,Nottingham,61,Chelsea,2,3,1,1,AWAY_TEAM
436307,2024-05-12 15:30:00+00:00,37,66,Man United,57,Arsenal,0,1,0,1,AWAY_TEAM
436304,2024-05-13 19:00:00+00:00,37,58,Aston Villa,64,Liverpool,3,3,1,2,DRAW
436281,2024-05-14 19:00:00+00:00,34,73,Tottenham,65,Man City,0,2,0,0,AWAY_TEAM
436274,2024-05-15 18:45:00+00:00,34,397,Brighton Hove,61,Chelsea,1,2,0,1,AWAY_TEAM
436279,2024-05-15 19:00:00+00:00,34,66,Man United,67,Newcastle,3,2,1,0,HOME_TEAM
436318,2024-05-19 15:00:00+00:00,38,354,Crystal Palace,58,Aston Villa,5,0,2,0,HOME_TEAM
436320,2024-05-19 15:00:00+00:00,38,389,Luton Town,63,Fulham,2,4,1,2,AWAY_TEAM
436319,2024-05-19 15:00:00+00:00,38,64,Liverpool,76,Wolverhampton,2,0,2,0,HOME_TEAM
436317,2024-05-19 15:00:00+00:00,38,61,Chelsea,1044,Bournemouth,2,1,1,0,HOME_TEAM
436321,2024-05-19 15:00:00+00:00,38,65,Man City,563,West Ham,3,1,2,1,HOME_TEAM
436315,2024-05-19 15:00:00+00:00,38,397,Brighton Hove,66,Man United,0,2,0,0,AWAY_TEAM
436314,2024-05-19 15:00:00+00:00,38,402,Brentford,67,Newcastle,2,4,0,3,AWAY_TEAM
436313,2024-05-19 15:00:00+00:00,38,57,Arsenal,62,Everton,2,1,1,1,HOME_TEAM
436316,2024-05-19 15:00:00+00:00,38,328,Burnley,351,Nottingham,1,2,0,2,AWAY_TEAM
436322,2024-05-19 15:00:00+00:00,38,356,Sheffield Utd,73,Tottenham,0,3,0,1,AWAY_TEAM
